"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"62";"Vueling";"VY 6815";2021-11-01 20:20:00;2021-11-01 20:13:00;"Departed";"LIRQ";"Airbus A319";-7
"63";"Vueling";"VY 1375";2021-10-16 12:10:00;2021-10-16 12:34:00;"Departed";"LEAL";"Airbus A320";24
"64";"Vueling";"VY 8442";2022-01-14 06:15:00;2022-01-14 06:12:00;"Departed";"GCRR";"Airbus A320";-3
"65";"Vueling";"VY 8311";2022-01-14 06:00:00;2022-01-14 05:54:00;"Departed";"LEBL";"Airbus A320-100/200";-6
"66";"Vueling";"VY 8311";2021-11-01 06:00:00;2021-11-01 06:14:00;"Departed";"LEBL";"Airbus A320";14
"67";"Vueling";"VY 8367";2021-11-01 06:15:00;2021-11-01 06:33:00;"Departed";"LEMG";"Airbus A320";18
"68";"Vueling";"VY 1375";2021-11-08 13:05:00;2021-11-08 13:33:00;"Departed";"LEAL";"Airbus A320-100/200";28
"69";"Vueling";"VY 8435";2021-11-08 13:40:00;2021-11-08 13:45:00;"Departed";"LPPT";"Airbus A320";5
"70";"Vueling";"VY 1375";2021-10-20 12:10:00;2021-10-20 12:07:00;"Departed";"LEAL";"Airbus A320";-3
"71";"Vueling";"VY 8442";2021-11-12 06:15:00;2021-11-12 06:16:00;"Departed";"GCRR";"Airbus A320";1
"72";"Vueling";"VY 8311";2021-11-12 06:00:00;2021-11-12 06:14:00;"Departed";"LEBL";"Airbus A320";14
"73";"Vueling";"VY 1375";2021-10-30 12:10:00;2021-10-30 12:45:00;"Delayed";"LEAL";"Airbus A320";35
"74";"Vueling";"VY 8320";2022-01-01 15:10:00;2022-01-01 15:30:00;"Departed";"LEBL";"Airbus A320";20
"75";"Vueling";"VY 6293";2021-10-30 14:55:00;2021-10-30 15:08:00;"Departed";"LIRF";"Airbus A320-200 (Sharklets)";13
"76";"Vueling";"VY 6293";2021-10-20 15:25:00;2021-10-20 15:38:00;"Departed";"LIRF";"Airbus A320";13
"77";"Vueling";"VY 8301";2021-11-10 09:25:00;2021-11-10 09:41:00;"Departed";"LEBL";"Airbus A320";16
"78";"Vueling";"VY 8301";2021-10-18 08:10:00;2021-10-18 08:21:00;"Departed";"LEBL";"Airbus A321-100/200";11
"79";"Vueling";"VY 6815";2021-12-27 20:05:00;2021-12-27 21:02:00;"Departed";"LIRQ";"Airbus A319";57
"80";"Vueling";"VY 8305";2021-11-12 20:45:00;2021-11-12 21:25:00;"Departed";"LEBL";"Airbus A320";40
"81";"Vueling";"VY 8435";2021-11-10 13:40:00;2021-11-10 13:41:00;"Departed";"LPPT";"Airbus A320";1
"82";"Vueling";"VY 8305";2021-10-20 19:45:00;2021-10-20 19:39:00;"Departed";"LEBL";"Airbus A321-100/200";-6
"83";"Vueling";"VY 8367";2021-11-07 12:20:00;2021-11-07 12:27:00;"Departed";"LEMG";"Airbus A320";7
"84";"Vueling";"VY 1375";2021-10-25 12:10:00;2021-10-25 12:15:00;"Departed";"LEAL";"Airbus A320";5
"85";"Vueling";"VY 8301";2021-10-20 08:15:00;2021-10-20 08:28:00;"Departed";"LEBL";"Airbus A320-200 (Sharklets)";13
"86";"Vueling";"VY 8435";2021-11-12 13:40:00;2021-11-12 13:40:00;"Departed";"LPPT";"Airbus A320";0
"87";"Vueling";"VY 8367";2021-10-19 17:55:00;2021-10-19 17:52:00;"Departed";"LEMG";"Airbus A320";-3
"88";"Vueling";"VY 8311";2021-11-13 06:00:00;2021-11-13 06:14:00;"Departed";"LEBL";"Airbus A320";14
"89";"Vueling";"VY 6291";2021-11-09 08:45:00;2021-11-09 08:42:00;"Departed";"LIRF";"Airbus A320-100/200";-3
"90";"Vueling";"VY 8305";2021-10-16 19:45:00;2021-10-16 19:51:00;"Departed";"LEBL";"Airbus A320";6
"91";"Vueling";"VY 8352";2021-11-12 20:10:00;2021-11-12 20:10:00;"Departed";"LEVC";"Airbus A320";0
"92";"Vueling";"VY 6815";2021-11-12 20:20:00;2021-11-12 20:19:00;"Departed";"LIRQ";"Airbus A319";-1
"93";"Vueling";"VY 1375";2021-10-09 12:10:00;2021-10-09 12:15:00;"Departed";"LEAL";"Airbus A320-100/200";5
"94";"Vueling";"VY 8440";2021-11-02 09:45:00;2021-11-02 10:01:00;"Departed";"GCLP";"Airbus A320";16
