"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"714";"Austrian";"OS 7479";2021-11-26 10:35:00;2021-11-26 10:35:00;"Departed";"ESGG";"Airbus A320";0
"715";"Austrian";"OS 7371";2021-11-13 08:25:00;2021-11-13 09:10:00;"Departed";"EGCC";"Airbus A319";45
"716";"Austrian";"OS 7469";2021-11-13 08:50:00;2021-11-13 09:10:00;"Departed";"EIDW";"Airbus A321-100/200";20
"717";"Austrian";"OS 7455";2021-11-13 09:10:00;2021-11-13 09:10:00;"Departed";"LEMD";"Airbus A320-200 (Sharklets)";0
"718";"Austrian";"OS 7415";2021-11-13 09:20:00;2021-11-13 09:20:00;"Departed";"LEBB";"Airbus A320";0
"719";"Austrian";"OS 7303";2021-10-26 18:50:00;2021-10-26 18:50:00;"Departed";"LEBB";"Airbus A319";0
"720";"Austrian";"OS 7459";2021-10-26 19:00:00;2021-10-26 19:00:00;"Departed";"LEMD";"Airbus A320 NEO";0
"721";"Austrian";"OS 126";2021-10-26 18:10:00;2021-10-26 18:10:00;"Departed";"LOWW";"Airbus A320-100/200";0
"722";"Austrian";"OS 7210";2021-11-16 20:20:00;2021-11-16 20:20:00;"Departed";"LOWW";"Airbus A319";0
"723";"Austrian";"OS 7433";2021-11-16 20:40:00;2021-11-16 20:40:00;"Departed";"ESGG";"Airbus A320";0
"724";"Austrian";"OS 7443";2021-11-16 20:40:00;2021-11-16 20:40:00;"Departed";"EFHK";"Airbus A320";0
"725";"Austrian";"OS 7415";2022-01-12 09:20:00;2022-01-12 09:20:00;"Departed";"LEBB";"Airbus A320 NEO";0
"726";"Austrian";"OS 7325";2022-01-12 09:05:00;2022-01-12 09:25:00;"Departed";"KSFO";"Boeing 747-8 Intercontinental";20
"727";"Austrian";"OS 7371";2021-11-26 08:25:00;2021-11-26 08:25:00;"Departed";"EGCC";"Airbus A320 NEO";0
"728";"Austrian";"OS 7485";2021-11-26 08:35:00;2021-11-26 08:35:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"729";"Austrian";"OS 122";2021-11-26 08:50:00;2021-11-26 08:50:00;"Departed";"LOWW";"Airbus A320-100/200";0
"730";"Austrian";"OS 7260";2021-10-25 04:50:00;2021-10-25 04:50:00;"Departed";"LOWW";"Airbus A320-200 (Sharklets)";0
"731";"Austrian";"OS 7455";2022-01-15 09:10:00;2022-01-15 09:10:00;"Departed";"LEMD";"Airbus A319";0
"732";"Austrian";"OS 7259";2022-01-15 09:40:00;2022-01-15 09:33:00;"Departed";"LOWW";"Airbus A320 NEO";-7
"733";"Austrian";"OS 7326";2022-01-15 09:30:00;2022-01-15 09:31:00;"Departed";"KSFO";"Boeing 747-8 Intercontinental";1
"734";"Austrian";"OS 7320";2022-01-15 10:00:00;2022-01-15 09:42:00;"Departed";"KLAX";"Boeing 747-200 Mixed Configuration";-18
"735";"Austrian";"OS 7415";2022-01-15 09:20:00;2022-01-15 09:20:00;"Departed";"LEBB";"Airbus A320";0
"736";"Austrian";"OS 7344";2021-11-15 08:25:00;2021-11-15 08:13:00;"Departed";"LPPT";"Airbus A321-100/200";-12
"737";"Austrian";"OS 7371";2021-11-15 08:25:00;2021-11-15 08:25:00;"Departed";"EGCC";"Airbus A320";0
"738";"Austrian";"OS 7335";2021-11-22 13:10:00;2021-11-22 13:10:00;"Departed";"EGCC";"Canadair CRJ 900NG";0
"739";"Austrian";"OS 7228";2021-12-15 07:10:00;2021-12-15 07:10:00;"Departed";"LOWG";"Embraer EMB 190";0
"740";"Austrian";"OS 7455";2021-11-15 09:10:00;2021-11-15 09:10:00;"Departed";"LEMD";"Airbus A320";0
"741";"Austrian";"OS 7415";2021-11-15 09:20:00;2021-11-15 09:20:00;"Departed";"LEBB";"Airbus A320";0
"742";"Austrian";"OS 8202";2021-11-23 05:30:00;2021-11-23 05:27:00;"Departed";"CYYZ";"Boeing 777-300ER";-3
"743";"Austrian";"OS 7226";2021-11-20 11:20:00;2021-11-20 11:20:00;"Departed";"LOWG";"Embraer EMB 190";0
"744";"Austrian";"OS 7413";2021-11-20 10:55:00;2021-11-20 11:10:00;"Departed";"LEMG";"Airbus A320";15
"745";"Austrian";"OS 7204";2021-11-20 10:50:00;2021-11-20 11:20:00;"Departed";"LOWW";"Airbus A320 NEO";30
"746";"Austrian";"OS 130";2021-10-26 10:50:00;2021-10-26 11:05:00;"Departed";"LOWW";"Airbus A320-100/200";15
"747";"Austrian";"OS 7461";2021-11-15 12:00:00;2021-11-15 12:25:00;"Departed";"LEMD";"Airbus A320-200 (Sharklets)";25
"748";"Austrian";"OS 7393";2021-11-15 12:15:00;2021-11-15 12:30:00;"Departed";"LPPT";"Airbus A321";15
"749";"Austrian";"OS 7435";2021-11-15 12:30:00;2021-11-15 12:30:00;"Departed";"EFHK";"Airbus A320-100/200";0
"750";"Austrian";"OS 8207";2021-11-15 12:30:00;2021-11-15 12:30:00;"Departed";"CYYC";"Boeing 787-9 Dreamliner";0
"751";"Austrian";"OS 7423";2021-11-16 19:35:00;2021-11-16 19:35:00;"Departed";"EETN";"Airbus A320-200 (Sharklets)";0
"752";"Austrian";"OS 7228";2021-11-04 07:10:00;2021-11-04 07:10:00;"Departed";"LOWG";"Airbus A319";0
"753";"Austrian";"OS 7260";2021-11-04 05:50:00;2021-11-04 05:50:00;"Departed";"LOWW";"Embraer EMB 190";0
"754";"Austrian";"OS 7228";2021-11-26 07:10:00;2021-11-26 07:10:00;"Departed";"LOWG";"Airbus A319";0
"755";"Austrian";"OS 7443";2021-11-20 20:40:00;2021-11-20 20:40:00;"Departed";"EFHK";"Airbus A320";0
"756";"Austrian";"OS 7210";2021-11-20 20:20:00;2021-11-20 20:20:00;"Departed";"LOWW";"Airbus A320-100/200";0
"757";"Austrian";"OS 7393";2021-11-24 12:15:00;2021-11-24 12:15:00;"Departed";"LPPT";"Airbus A321 NEO";0
"758";"Austrian";"OS 7435";2021-11-24 12:30:00;2021-11-24 12:30:00;"Departed";"EFHK";"Airbus A320-100/200";0
"759";"Austrian";"OS 7421";2021-11-24 12:50:00;2021-11-24 12:50:00;"Departed";"EETN";"Airbus A320-100/200";0
"760";"Austrian";"OS 7375";2021-11-19 20:50:00;2021-11-19 21:10:00;"Departed";"EGCC";"Airbus A320-200 (Sharklets)";20
"761";"Austrian";"OS 7315";2021-11-19 20:50:00;2021-11-19 21:25:00;"Departed";"FAOR";"Boeing 747-8 Intercontinental";35
"762";"Austrian";"OS 7413";2021-11-15 10:55:00;2021-11-15 11:10:00;"Departed";"LEMG";"Airbus A321-100/200";15
"763";"Austrian";"OS 7226";2021-11-15 11:20:00;2021-11-15 11:35:00;"Departed";"LOWG";"Embraer EMB 190";15
"764";"Austrian";"OS 7228";2021-12-16 07:10:00;2021-12-16 07:10:00;"Departed";"LOWG";"Canadair CRJ 900NG";0
"765";"Austrian";"OS 7479";2021-11-25 10:35:00;2021-11-25 10:35:00;"Departed";"ESGG";"Airbus A320";0
"766";"Austrian";"OS 7242";2021-11-27 11:55:00;2021-11-27 12:15:00;"Departed";"LOWS";"Embraer EMB 190";20
"767";"Austrian";"OS 8207";2021-11-27 12:30:00;2021-11-27 12:30:00;"Departed";"CYYC";"Boeing 787-9 Dreamliner";0
"768";"Austrian";"OS 7371";2021-11-17 08:25:00;2021-11-17 08:25:00;"Departed";"EGCC";"Airbus A320-200 (Sharklets)";0
"769";"Austrian";"OS 7485";2021-11-17 08:35:00;2021-11-17 08:35:00;"Departed";"ESGG";"Airbus A320";0
"770";"Austrian";"OS 7439";2021-11-17 08:45:00;2021-11-17 08:45:00;"Departed";"EFHK";"Airbus A320-200 (Sharklets)";0
"771";"Austrian";"OS 7439";2021-12-15 08:45:00;2021-12-15 08:45:00;"Departed";"EFHK";"Airbus A320-100/200";0
"772";"Austrian";"OS 7485";2021-12-15 08:35:00;2021-12-15 08:35:00;"Departed";"ESGG";"Airbus A319";0
"773";"Austrian";"OS 7248";2021-10-31 19:55:00;2021-10-31 19:55:00;"Departed";"LOWS";"Embraer EMB 190";0
"774";"Austrian";"OS 7459";2021-10-31 19:50:00;2021-10-31 20:05:00;"Departed";"LEMD";"Airbus A321 NEO";15
"775";"Austrian";"OS 7230";2021-10-31 20:40:00;2021-10-31 20:40:00;"Departed";"LOWG";"Embraer EMB 190";0
"776";"Austrian";"OS 7303";2021-10-31 20:00:00;2021-10-31 20:00:00;"Departed";"LEBB";"Airbus A320-100/200";0
"777";"Austrian";"OS 7375";2021-10-31 20:50:00;2021-10-31 20:50:00;"Departed";"EGCC";"Airbus A320";0
"778";"Austrian";"OS 7433";2021-10-31 20:40:00;2021-10-31 20:40:00;"Departed";"ESGG";"Airbus A320-200 (Sharklets)";0
"779";"Austrian";"OS 7443";2021-10-31 20:40:00;2021-10-31 20:40:00;"Departed";"EFHK";"Airbus A320-100/200";0
"780";"Austrian";"OS 7471";2021-10-31 20:50:00;2021-10-31 20:50:00;"Departed";"EIDW";"Airbus A320";0
