"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"40";"Lufthansa";"LH 999";2021-11-11 18:35:00;2021-11-11 18:35:00;"Departed";"EDDF";"Canadair CRJ 900NG";0
"41";"Lufthansa";"LH 2309";2022-01-01 17:50:00;2022-01-01 18:13:00;"Departed";"EDDM";"Canadair CRJ 900NG";23
"42";"Lufthansa";"LH 1003";2022-01-14 06:40:00;2022-01-14 06:39:00;"Departed";"EDDF";"Airbus A319";-1
"43";"Lufthansa";"LH 989";2021-10-11 09:15:00;2021-10-11 09:19:00;"Departed";"EDDF";"Airbus A319";4
"44";"Lufthansa";"LH 2307";2021-10-16 15:35:00;2021-10-16 15:51:00;"Departed";"EDDM";"Canadair CRJ 900NG";16
"45";"Lufthansa";"LH 997";2021-10-16 16:10:00;2021-10-16 16:14:00;"Departed";"EDDF";"Canadair CRJ 900NG";4
"46";"Lufthansa";"LH 2311";2021-11-01 06:00:00;2021-11-01 06:13:00;"Departed";"EDDM";"Airbus A319";13
"47";"Lufthansa";"LH 1003";2021-11-01 06:40:00;2021-11-01 06:45:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";5
"48";"Lufthansa";"LH 993";2021-11-08 13:45:00;2021-11-08 13:46:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";1
"49";"Lufthansa";"LH 989";2021-10-14 09:15:00;2021-10-14 09:27:00;"Departed";"EDDF";"Airbus A319";12
"50";"Lufthansa";"LH 1003";2021-11-12 06:40:00;2021-11-12 06:40:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";0
"51";"Lufthansa";"LH 989";2021-10-25 09:15:00;2021-10-25 09:38:00;"Departed";"EDDF";"Airbus A319";23
"52";"Lufthansa";"LH 989";2021-10-17 09:15:00;2021-10-17 09:26:00;"Departed";"EDDF";"Airbus A320-100/200";11
"53";"Lufthansa";"LH 2303";2021-10-17 09:15:00;2021-10-17 09:46:00;"Departed";"EDDM";"Airbus A320-100/200";31
"54";"Lufthansa";"LH 2307";2021-10-20 15:35:00;2021-10-20 16:11:00;"Departed";"EDDM";"Canadair CRJ 900NG";36
"55";"Lufthansa";"LH 993";2021-11-10 13:45:00;2021-11-10 13:46:00;"Departed";"EDDF";"Airbus A320-100/200";1
"56";"Lufthansa";"LH 2305";2021-11-07 12:25:00;2021-11-07 12:32:00;"Departed";"EDDM";"Canadair CRJ 900NG";7
"57";"Lufthansa";"LH 989";2022-01-01 09:55:00;2022-01-01 09:57:00;"Departed";"EDDF";"Airbus A319";2
"58";"Lufthansa";"LH 2309";2022-01-09 17:50:00;2022-01-09 18:05:00;"Departed";"EDDM";"Embraer EMB 195";15
"59";"Lufthansa";"LH 2305";2022-01-01 12:25:00;2022-01-01 12:31:00;"Departed";"EDDM";"Canadair CRJ 900NG";6
"60";"Lufthansa";"LH 2303";2021-11-10 09:50:00;2021-11-10 10:06:00;"Departed";"EDDM";"Canadair CRJ 900NG";16
"61";"Lufthansa";"LH 987";2021-11-10 09:55:00;2021-11-10 10:08:00;"Departed";"EDDF";"Embraer EMB 195";13
"62";"Lufthansa";"LH 993";2021-11-12 13:45:00;2021-11-12 13:41:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";-4
"63";"Lufthansa";"LH 1003";2021-10-13 06:05:00;2021-10-13 06:09:00;"Departed";"EDDF";"Airbus A319";4
"64";"Lufthansa";"LH 2301";2021-10-13 06:50:00;2021-10-13 06:49:00;"Departed";"EDDM";"Canadair CRJ 900NG";-1
"65";"Lufthansa";"LH 2301";2022-01-09 07:50:00;2022-01-09 07:51:00;"Departed";"EDDM";"Airbus A320-100/200";1
"66";"Lufthansa";"LH 987";2021-11-02 09:55:00;2021-11-02 10:18:00;"Departed";"EDDF";"Embraer EMB 195";23
"67";"Lufthansa";"LH 2303";2021-11-02 09:50:00;2021-11-02 09:51:00;"Departed";"EDDM";"Canadair CRJ 900NG";1
"68";"Lufthansa";"LH 989";2021-10-16 09:15:00;2021-10-16 09:40:00;"Departed";"EDDF";"Airbus A320";25
"69";"Lufthansa";"LH 997";2021-10-14 16:30:00;2021-10-14 16:38:00;"Departed";"EDDF";"Airbus A319";8
"70";"Lufthansa";"LH 2307";2021-10-14 15:35:00;2021-10-14 15:45:00;"Departed";"EDDM";"Canadair CRJ 900";10
"71";"Lufthansa";"LH 2303";2021-10-31 07:50:00;2021-10-31 07:43:00;"Departed";"EDDM";"Canadair CRJ 900NG";-7
"72";"Lufthansa";"LH 989";2021-10-30 09:15:00;2021-10-30 09:39:00;"Departed";"EDDF";"Airbus A319";24
"73";"Lufthansa";"LH 2305";2021-11-11 12:25:00;2021-11-11 12:44:00;"Departed";"EDDM";"Canadair CRJ 900NG";19
"74";"Lufthansa";"LH 989";2021-11-06 09:55:00;2021-11-06 10:08:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";13
"75";"Lufthansa";"LH 2307";2021-10-13 15:35:00;2021-10-13 15:38:00;"Departed";"EDDM";"Canadair CRJ 900NG";3
"76";"Lufthansa";"LH 2309";2021-11-02 17:50:00;2021-11-02 17:51:00;"Departed";"EDDM";"Canadair CRJ 900NG";1
"77";"Lufthansa";"LH 999";2021-11-02 18:35:00;2021-11-02 18:21:00;"Departed";"EDDF";"Canadair CRJ 900NG";-14
"78";"Lufthansa";"LH 989";2022-01-02 09:55:00;2022-01-02 10:22:00;"Departed";"EDDF";"Airbus A320-100/200";27
"79";"Lufthansa";"LH 2305";2021-11-05 12:25:00;2021-11-05 12:35:00;"Departed";"EDDM";"Airbus A320-100/200";10
"80";"Lufthansa";"LH 993";2021-12-27 13:45:00;2021-12-27 14:00:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";15
"81";"Lufthansa";"LH 989";2021-10-19 09:15:00;2021-10-19 09:39:00;"Departed";"EDDF";"Airbus A319";24
"82";"Lufthansa";"LH 2307";2021-10-12 15:35:00;2021-10-12 15:42:00;"Departed";"EDDM";"Canadair CRJ 900NG";7
"83";"Lufthansa";"LH 997";2021-10-12 16:30:00;2021-10-12 16:32:00;"Departed";"EDDF";"Airbus A319";2
"84";"Lufthansa";"LH 2309";2022-01-10 17:50:00;2022-01-10 17:53:00;"Departed";"EDDM";"Canadair CRJ 900NG";3
"85";"Lufthansa";"LH 993";2021-11-05 13:45:00;2021-11-05 13:51:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";6
"86";"Lufthansa";"LH 993";2021-12-29 13:45:00;2021-12-29 13:48:00;"Departed";"EDDF";"Airbus A319";3
"87";"Lufthansa";"LH 997";2021-11-06 17:35:00;2021-11-06 17:42:00;"Departed";"EDDF";"Airbus A319";7
"88";"Lufthansa";"LH 2309";2021-11-06 17:50:00;2021-11-06 18:04:00;"Departed";"EDDM";"Canadair CRJ 900NG";14
"89";"Lufthansa";"LH 2305";2021-10-14 13:40:00;2021-10-14 13:54:00;"Departed";"EDDM";"Canadair CRJ 900NG";14
"90";"Lufthansa";"LH 997";2022-01-13 17:35:00;2022-01-13 17:36:00;"Departed";"EDDF";"Embraer EMB 190";1
"91";"Lufthansa";"LH 2305";2021-10-28 13:40:00;2021-10-28 13:46:00;"Departed";"EDDM";"Canadair CRJ 900NG";6
"92";"Lufthansa";"LH 989";2021-11-13 09:55:00;2021-11-13 10:11:00;"Departed";"EDDF";"Airbus A319";16
"93";"Lufthansa";"LH 2311";2021-11-11 06:00:00;2021-11-11 06:12:00;"Departed";"EDDM";"Airbus A319";12
"94";"Lufthansa";"LH 2305";2021-10-13 13:40:00;2021-10-13 13:47:00;"Departed";"EDDM";"Canadair CRJ 900NG";7
"95";"Lufthansa";"LH 2307";2022-01-09 16:15:00;2022-01-09 16:26:00;"Departed";"EDDM";"Canadair CRJ 900NG";11
"96";"Lufthansa";"LH 2309";2021-11-10 17:50:00;2021-11-10 17:49:00;"Departed";"EDDM";"Canadair CRJ 900NG";-1
"97";"Lufthansa";"LH 993";2021-11-09 13:45:00;2021-11-09 13:46:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";1
"98";"Lufthansa";"LH 989";2021-12-28 09:55:00;2021-12-28 10:06:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";11
"99";"Lufthansa";"LH 2303";2021-12-28 09:50:00;2021-12-28 09:49:00;"Departed";"EDDM";"Airbus A319";-1
"100";"Lufthansa";"LH 997";2021-12-29 17:35:00;2021-12-29 17:50:00;"Departed";"EDDF";"Embraer EMB 190";15
"101";"Lufthansa";"LH 2309";2021-12-29 17:50:00;2021-12-29 17:51:00;"Departed";"EDDM";"Airbus A319";1
"102";"Lufthansa";"LH 2305";2021-10-31 12:25:00;2021-10-31 12:33:00;"Departed";"EDDM";"Embraer EMB 195";8
"103";"Lufthansa";"LH 987";2021-10-31 09:55:00;2021-10-31 10:01:00;"Departed";"EDDF";"Airbus A319";6
"104";"Lufthansa";"LH 989";2022-01-10 09:55:00;2022-01-10 10:13:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";18
"105";"Lufthansa";"LH 2303";2022-01-10 10:05:00;2022-01-10 10:15:00;"Departed";"EDDM";"Airbus A320";10
"106";"Lufthansa";"LH 993";2021-11-13 13:45:00;2021-11-13 13:43:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";-2
"107";"Lufthansa";"LH 989";2022-01-08 09:55:00;2022-01-08 10:22:00;"Departed";"EDDF";"Airbus A320-200 (Sharklets)";27
"108";"Lufthansa";"LH 997";2021-11-13 17:35:00;2021-11-13 17:28:00;"Departed";"EDDF";"Airbus A319";-7
"109";"Lufthansa";"LH 997";2021-12-28 17:35:00;2021-12-28 17:14:00;"Departed";"EDDF";"Canadair CRJ 900NG";-21
"110";"Lufthansa";"LH 989";2021-10-28 09:15:00;2021-10-28 09:31:00;"Departed";"EDDF";"Airbus A319";16
"111";"Lufthansa";"LH 2305";2021-11-13 12:25:00;2021-11-13 12:20:00;"Departed";"EDDM";"Canadair CRJ 900NG";-5
"112";"Lufthansa";"LH 2305";2021-12-29 12:25:00;2021-12-29 12:27:00;"Departed";"EDDM";"Canadair CRJ 900NG";2
"113";"Lufthansa";"LH 993";2021-11-07 13:45:00;2021-11-07 13:47:00;"Departed";"EDDF";"Canadair CRJ 900";2
"114";"Lufthansa";"LH 1003";2021-12-28 06:40:00;2021-12-28 06:47:00;"Departed";"EDDF";"Airbus A320-100/200";7
"115";"Lufthansa";"LH 2307";2021-10-19 15:35:00;2021-10-19 15:48:00;"Departed";"EDDM";"Canadair CRJ 900NG";13
