"";"airline";"number";"scheduledTime";"actualTime";"status";"arrivalAirport";"aircraft";"diffMins"
"218";"Ryanair";"FR 7306";2021-11-21 15:00:00;2021-11-21 15:10:00;"Departed";"EGGD";"Airbus A320";10
"219";"Ryanair";"FR 7366";2021-11-21 14:50:00;2021-11-21 14:58:00;"Departed";"EIDW";"Airbus A320";8
"220";"Ryanair";"FR 320";2021-11-21 13:15:00;2021-11-21 13:15:00;"Departed";"EKCH";"Airbus A320";0
"221";"Ryanair";"FR 9480";2021-11-21 13:10:00;2021-11-21 13:23:00;"Departed";"EDDK";"Airbus A320";13
"222";"Ryanair";"FR 7291";2021-11-21 12:45:00;2021-11-21 13:12:00;"Departed";"LPPT";"Airbus A320";27
"223";"Ryanair";"FR 5567";2021-11-21 11:50:00;2021-11-21 12:02:00;"Departed";"EPMO";"Airbus A320";12
"224";"Ryanair";"FR 9126";2021-11-21 11:00:00;2021-11-21 11:10:00;"Departed";"EBCI";"W38";10
"225";"Ryanair";"FR 9482";2021-11-21 10:45:00;2021-11-21 11:00:00;"Departed";"LIBD";"Airbus A320";15
"226";"Ryanair";"FR 4685";2021-11-21 07:05:00;2021-11-21 07:14:00;"Departed";"ESSA";"Airbus A320";9
"227";"Ryanair";"FR 7344";2021-11-21 06:55:00;2021-11-21 06:49:00;"Departed";"LIRF";"Airbus A320";-6
"228";"Ryanair";"FR 4767";2021-11-21 06:20:00;2021-11-21 06:46:00;"Departed";"LIPE";"Airbus A320";26
"229";"Ryanair";"FR 324";2021-11-21 06:00:00;2021-11-21 06:06:00;"Departed";"LFOB";"Airbus A320";6
"230";"Ryanair";"FR 9477";2021-11-21 05:50:00;2021-11-21 05:59:00;"Departed";"LCPH";"Airbus A320";9
"231";"Ryanair";"FR 708";2021-11-21 05:25:00;2021-11-21 05:25:00;"Departed";"LCLK";"Airbus A320";0
"232";"Ryanair";"FR 104";2021-11-21 05:10:00;2021-11-21 05:16:00;"Departed";"LEPA";"Airbus A320";6
"233";"Ryanair";"FR 7161";2021-11-21 04:45:00;2021-11-21 05:04:00;"Departed";"LLBG";"Airbus A320";19
"234";"Ryanair";"FR 7364";2021-11-20 16:55:00;2021-11-20 17:15:00;"Departed";"EGSS";"Airbus A320";20
"235";"Ryanair";"FR 9126";2021-11-20 15:50:00;2021-11-20 15:58:00;"Departed";"EBCI";"W38";8
"236";"Ryanair";"FR 7291";2021-11-20 14:00:00;2021-11-20 14:21:00;"Departed";"LPPT";"Airbus A320";21
"237";"Ryanair";"FR 5567";2021-11-20 12:05:00;2021-11-20 12:36:00;"Departed";"EPMO";"Airbus A320";31
"238";"Ryanair";"FR 4767";2021-11-20 12:00:00;2021-11-20 11:44:00;"Departed";"LIPE";"Airbus A320";-16
"239";"Ryanair";"FR 674";2021-11-20 12:00:00;2021-11-20 12:10:00;"Departed";"LYNI";"Airbus A320";10
"240";"Ryanair";"FR 5734";2021-11-20 11:20:00;2021-11-20 11:27:00;"Departed";"OJAI";"Airbus A320";7
"241";"Ryanair";"FR 7368";2021-11-20 10:45:00;2021-11-20 10:45:00;"Departed";"LROP";"Airbus A320";0
"242";"Ryanair";"FR 4353";2021-11-20 10:00:00;2021-11-20 10:11:00;"Departed";"EGGP";"Airbus A320";11
"243";"Ryanair";"FR 975";2021-11-20 09:15:00;2021-11-20 09:25:00;"Departed";"UKBB";"Airbus A320";10
"244";"Ryanair";"FR 9768";2021-11-20 06:00:00;2021-11-20 06:05:00;"Departed";"LEZG";"Airbus A320";5
"245";"Ryanair";"FR 7344";2021-11-20 05:45:00;2021-11-20 05:28:00;"Departed";"LIRF";"Boeing 737-800";-17
"246";"Ryanair";"FR 104";2021-11-20 05:10:00;2021-11-20 05:31:00;"Departed";"LEPA";"Airbus A320";21
"247";"Ryanair";"FR 7350";2021-11-20 05:00:00;2021-11-20 05:10:00;"Departed";"LEBL";"Airbus A320";10
"248";"Ryanair";"FR 7161";2021-11-20 05:00:00;2021-11-20 05:14:00;"Departed";"LLBG";"Airbus A320";14
"249";"Ryanair";"FR 5765";2021-11-19 17:25:00;2021-11-19 17:47:00;"Departed";"LIRP";"Airbus A320";22
"250";"Ryanair";"FR 7177";2021-11-19 17:20:00;2021-11-19 17:28:00;"Departed";"LIRF";"Airbus A320";8
"251";"Ryanair";"FR 1312";2021-11-19 17:00:00;2021-11-19 17:00:00;"Departed";"LIRF";"Airbus A320";0
"252";"Ryanair";"FR 7364";2021-11-19 16:55:00;2021-11-19 17:13:00;"Departed";"EGSS";"W38";18
"253";"Ryanair";"FR 180";2021-11-19 16:45:00;2021-11-19 17:27:00;"Departed";"LGTS";"Airbus A320";42
"254";"Ryanair";"FR 975";2021-11-19 16:10:00;2021-11-19 16:28:00;"Departed";"UKBB";"Airbus A320";18
"255";"Ryanair";"FR 316";2021-11-19 15:55:00;2021-11-19 15:55:00;"Departed";"LEBL";"Airbus A320";0
"256";"Ryanair";"FR 324";2021-11-07 06:00:00;2021-11-07 06:10:00;"Departed";"LFOB";"Airbus A320";10
"257";"Ryanair";"FR 975";2021-11-07 06:00:00;2021-11-07 06:12:00;"Departed";"UKBB";"Airbus A320";12
"258";"Ryanair";"FR 104";2021-11-07 05:10:00;2021-11-07 05:13:00;"Departed";"LEPA";"Airbus A320";3
"259";"Ryanair";"FR 7161";2021-11-07 04:45:00;2021-11-07 05:03:00;"Departed";"LLBG";"Airbus A320";18
"260";"Ryanair";"FR 7295";2021-11-06 13:50:00;2021-11-06 13:50:00;"Departed";"LLBG";"Airbus A320";0
"261";"Ryanair";"FR 5567";2021-11-06 12:05:00;2021-11-06 12:16:00;"Departed";"EPMO";"Airbus A320";11
"262";"Ryanair";"FR 674";2021-11-06 12:00:00;2021-11-06 12:15:00;"Departed";"LYNI";"Airbus A320";15
"263";"Ryanair";"FR 182";2021-11-06 11:30:00;2021-11-06 11:56:00;"Departed";"LBSF";"W38";26
"264";"Ryanair";"FR 5734";2021-11-06 11:20:00;2021-11-06 11:38:00;"Departed";"OJAI";"Airbus A320";18
"265";"Ryanair";"FR 7368";2021-11-06 10:45:00;2021-11-06 10:45:00;"Departed";"LROP";"Airbus A320";0
"266";"Ryanair";"FR 975";2021-11-06 09:15:00;2021-11-06 09:24:00;"Departed";"UKBB";"Airbus A320";9
"267";"Ryanair";"FR 7344";2021-11-06 05:45:00;2021-11-06 05:34:00;"Departed";"LIRF";"Airbus A320";-11
"268";"Ryanair";"FR 7348";2021-11-06 05:35:00;2021-11-06 05:44:00;"Departed";"EGSS";"W38";9
"269";"Ryanair";"FR 4344";2021-11-06 05:30:00;2021-11-06 05:42:00;"Departed";"GCRR";"Airbus A320";12
"270";"Ryanair";"FR 7299";2021-11-06 05:25:00;2021-11-06 05:38:00;"Departed";"LICC";"Airbus A320";13
"271";"Ryanair";"FR 104";2021-11-06 05:10:00;2021-11-06 05:18:00;"Departed";"LEPA";"Airbus A320";8
"272";"Ryanair";"FR 7161";2021-11-06 05:00:00;2021-11-06 05:22:00;"Departed";"LLBG";"Airbus A320";22
"273";"Ryanair";"FR 5765";2021-11-05 17:25:00;2021-11-05 17:31:00;"Departed";"LIRP";"Airbus A320";6
"274";"Ryanair";"FR 7177";2021-11-05 17:20:00;2021-11-05 17:26:00;"Departed";"LIRF";"Airbus A320";6
"275";"Ryanair";"FR 1312";2021-11-05 17:00:00;2021-11-05 17:00:00;"Departed";"LIRF";"Airbus A320";0
"276";"Ryanair";"FR 975";2021-11-05 16:10:00;2021-11-05 16:16:00;"Departed";"UKBB";"Airbus A320";6
"277";"Ryanair";"FR 316";2021-11-05 15:55:00;2021-11-05 15:55:00;"Departed";"LEBL";"Airbus A320";0
"278";"Ryanair";"FR 1342";2021-11-05 14:50:00;2021-11-05 14:50:00;"Departed";"EIDW";"Airbus A320";0
"279";"Ryanair";"FR 7275";2021-11-05 14:35:00;2021-11-05 14:49:00;"Departed";"LPPR";"Airbus A320";14
"280";"Ryanair";"FR 3450";2021-11-05 14:00:00;2021-11-05 13:40:00;"Departed";"EINN";"Airbus A320";-20
"281";"Ryanair";"FR 4767";2021-11-05 13:45:00;2021-11-05 13:49:00;"Departed";"LIPE";"Airbus A320";4
"282";"Ryanair";"FR 3809";2021-11-05 12:50:00;2021-11-05 13:10:00;"Departed";"LQBK";"Airbus A320";20
"283";"Ryanair";"FR 324";2021-11-05 12:45:00;2021-11-05 13:04:00;"Departed";"LFOB";"Airbus A320";19
"284";"Ryanair";"FR 7295";2021-11-05 11:55:00;2021-11-05 11:46:00;"Departed";"LLBG";"Boeing 737-800";-9
"285";"Ryanair";"FR 3797";2021-11-05 11:35:00;2021-11-05 11:35:00;"Departed";"EGBB";"Airbus A320";0
"286";"Ryanair";"FR 5757";2021-11-05 11:15:00;2021-11-05 11:52:00;"Departed";"LZKZ";"Airbus A320";37
"287";"Ryanair";"FR 5693";2021-11-05 11:00:00;2021-11-05 11:10:00;"Departed";"EHEH";"Airbus A320";10
"288";"Ryanair";"FR 9482";2021-11-05 09:00:00;2021-11-05 09:20:00;"Departed";"LIBD";"Airbus A320";20
"289";"Ryanair";"FR 7344";2021-11-05 05:40:00;2021-11-05 05:27:00;"Departed";"LIRF";"Airbus A320";-13
"290";"Ryanair";"FR 7348";2021-11-05 05:35:00;2021-11-05 05:45:00;"Departed";"EGSS";"Airbus A320";10
"291";"Ryanair";"FR 7289";2021-11-05 05:30:00;2021-11-05 05:42:00;"Departed";"LEXJ";"W38";12
"292";"Ryanair";"FR 104";2021-11-05 05:10:00;2021-11-05 05:38:00;"Departed";"LEPA";"Airbus A320";28
"293";"Ryanair";"FR 7161";2021-11-05 05:00:00;2021-11-05 05:31:00;"Departed";"LLBG";"Airbus A320";31
"294";"Ryanair";"FR 9477";2021-11-05 04:45:00;2021-11-05 04:55:00;"Departed";"LCPH";"Airbus A320";10
"295";"Ryanair";"FR 1312";2021-11-04 17:00:00;2021-11-04 17:00:00;"Departed";"LIRF";"Airbus A320";0
"296";"Ryanair";"FR 316";2021-11-04 16:00:00;2021-11-04 16:00:00;"Departed";"LEBL";"Airbus A320";0
"297";"Ryanair";"FR 7295";2021-11-04 13:50:00;2021-11-04 13:48:00;"Departed";"LLBG";"Airbus A320";-2
"298";"Ryanair";"FR 5567";2021-11-04 12:45:00;2021-11-04 13:00:00;"Departed";"EPMO";"Boeing 737 MAX 8";15
"299";"Ryanair";"FR 182";2021-11-04 12:40:00;2021-11-04 12:46:00;"Departed";"LBSF";"Airbus A320";6
"300";"Ryanair";"FR 7299";2021-11-04 11:30:00;2021-11-04 11:35:00;"Departed";"LICC";"Airbus A320";5
"301";"Ryanair";"FR 7366";2021-11-04 10:50:00;2021-11-04 10:50:00;"Departed";"EIDW";"Airbus A320";0
"302";"Ryanair";"FR 975";2021-11-04 10:50:00;2021-11-04 11:01:00;"Departed";"UKBB";"Airbus A320";11
"303";"Ryanair";"FR 320";2021-11-04 08:35:00;2021-11-04 08:35:00;"Departed";"EKCH";"Airbus A320";0
"304";"Ryanair";"FR 9477";2021-11-04 07:00:00;2021-11-04 07:15:00;"Departed";"LCPH";"Airbus A320";15
"305";"Ryanair";"FR 7348";2021-11-04 05:50:00;2021-11-04 06:09:00;"Departed";"EGSS";"Airbus A320";19
"306";"Ryanair";"FR 7344";2021-11-04 05:45:00;2021-11-04 05:34:00;"Departed";"LIRF";"Airbus A320";-11
"307";"Ryanair";"FR 7161";2021-11-04 04:45:00;2021-11-04 05:04:00;"Departed";"LLBG";"Boeing 737-800";19
"308";"Ryanair";"FR 7293";2021-11-03 20:20:00;2021-11-03 21:53:00;"Departed";"EVRA";"W38";93
"309";"Ryanair";"FR 1312";2021-11-03 17:50:00;2021-11-03 17:50:00;"Departed";"LIRF";"Airbus A320";0
"310";"Ryanair";"FR 316";2021-11-03 16:00:00;2021-11-03 16:00:00;"Departed";"LEBL";"Airbus A320";0
"311";"Ryanair";"FR 3797";2021-11-03 13:55:00;2021-11-03 13:55:00;"Departed";"EGBB";"Airbus A320";0
"312";"Ryanair";"FR 5693";2021-11-03 13:50:00;2021-11-03 14:08:00;"Departed";"EHEH";"Airbus A320";18
"313";"Ryanair";"FR 7295";2021-11-03 13:50:00;2021-11-03 13:32:00;"Departed";"LLBG";"Airbus A320";-18
"314";"Ryanair";"FR 975";2021-11-03 12:55:00;2021-11-03 13:03:00;"Departed";"UKBB";"Boeing 737-800";8
"315";"Ryanair";"FR 5567";2021-11-03 12:10:00;2021-11-03 12:23:00;"Departed";"EPMO";"Airbus A320";13
"316";"Ryanair";"FR 2570";2021-11-03 11:25:00;2021-11-03 11:25:00;"Departed";"GCLP";"Airbus A320";0
"317";"Ryanair";"FR 4685";2021-11-03 11:25:00;2021-11-03 11:36:00;"Departed";"ESSA";"W38";11
"318";"Ryanair";"FR 9482";2021-11-03 09:25:00;2021-11-03 09:46:00;"Departed";"LIBD";"Airbus A320";21
"319";"Ryanair";"FR 4767";2021-11-03 06:30:00;2021-11-03 07:05:00;"Departed";"LIPE";"Airbus A320";35
"320";"Ryanair";"FR 7275";2021-11-03 06:00:00;2021-11-03 06:12:00;"Departed";"LPPR";"Airbus A320";12
"321";"Ryanair";"FR 320";2021-11-03 05:50:00;2021-11-03 05:35:00;"Departed";"EKCH";"Airbus A320";-15
"322";"Ryanair";"FR 7348";2021-11-03 05:30:00;2021-11-03 05:52:00;"Departed";"EGSS";"Airbus A320";22
"323";"Ryanair";"FR 7161";2021-11-03 05:00:00;2021-11-03 05:17:00;"Departed";"LLBG";"Airbus A320";17
"324";"Ryanair";"FR 180";2021-11-02 16:55:00;2021-11-02 16:54:00;"Departed";"LGTS";"Airbus A320";-1
"325";"Ryanair";"FR 7273";2021-11-02 15:50:00;2021-11-02 15:46:00;"Departed";"EGPH";"Airbus A320";-4
"326";"Ryanair";"FR 5734";2021-11-02 11:25:00;2021-11-02 11:36:00;"Departed";"OJAI";"Airbus A320";11
"327";"Ryanair";"FR 9737";2021-11-02 11:00:00;2021-11-02 11:00:00;"Departed";"EIDW";"Airbus A320";0
"328";"Ryanair";"FR 182";2021-11-02 10:55:00;2021-11-02 11:05:00;"Departed";"LBSF";"Airbus A320";10
"329";"Ryanair";"FR 975";2021-11-02 10:15:00;2021-11-02 10:23:00;"Departed";"UKBB";"Airbus A320";8
"330";"Ryanair";"FR 674";2021-11-02 07:10:00;2021-11-02 07:17:00;"Departed";"LYNI";"Airbus A320";7
"331";"Ryanair";"FR 320";2021-11-02 05:50:00;2021-11-02 05:50:00;"Departed";"EKCH";"Airbus A320";0
"332";"Ryanair";"FR 7348";2021-11-02 05:50:00;2021-11-02 05:56:00;"Departed";"EGSS";"Airbus A320";6
"333";"Ryanair";"FR 7344";2021-11-02 05:45:00;2021-11-02 05:32:00;"Departed";"LIRF";"Airbus A320";-13
"334";"Ryanair";"FR 7299";2021-11-02 05:30:00;2021-11-02 05:41:00;"Departed";"LICC";"Airbus A320";11
"335";"Ryanair";"FR 7161";2021-11-02 04:55:00;2021-11-02 05:04:00;"Departed";"LLBG";"Airbus A320";9
"336";"Ryanair";"FR 1312";2021-11-01 17:20:00;2021-11-01 17:20:00;"Departed";"LIRF";"Airbus A320";0
"337";"Ryanair";"FR 3809";2021-11-01 16:10:00;2021-11-01 16:14:00;"Departed";"LQBK";"Airbus A320";4
"338";"Ryanair";"FR 3797";2021-11-01 15:00:00;2021-11-01 14:54:00;"Departed";"EGBB";"Boeing 737-800";-6
"339";"Ryanair";"FR 7295";2021-11-01 13:50:00;2021-11-01 13:50:00;"Departed";"LLBG";"Airbus A320";0
"340";"Ryanair";"FR 182";2021-11-01 13:45:00;2021-11-01 14:32:00;"Departed";"LBSF";"Airbus A320";47
"341";"Ryanair";"FR 5567";2021-11-01 12:15:00;2021-11-01 12:40:00;"Departed";"EPMO";"W38";25
"342";"Ryanair";"FR 5693";2021-11-01 11:30:00;2021-11-01 11:42:00;"Departed";"EHEH";"Airbus A320";12
"343";"Ryanair";"FR 5765";2021-11-01 11:20:00;2021-11-01 11:29:00;"Departed";"LIRP";"Airbus A320";9
"344";"Ryanair";"FR 4767";2021-11-01 11:05:00;2021-11-01 16:00:00;"Departed";"LIPE";"Airbus A320";295
"345";"Ryanair";"FR 9737";2021-11-01 11:00:00;2021-11-01 11:00:00;"Departed";"EIDW";"Airbus A320";0
"346";"Ryanair";"FR 9482";2021-11-01 09:35:00;2021-11-01 09:53:00;"Departed";"LIBD";"W38";18
"347";"Ryanair";"FR 5757";2021-11-01 06:35:00;2021-11-01 07:11:00;"Departed";"LZKZ";"Airbus A320";36
"348";"Ryanair";"FR 975";2021-11-01 06:30:00;2021-11-01 06:35:00;"Departed";"UKBB";"Airbus A320";5
"349";"Ryanair";"FR 7289";2021-11-01 05:50:00;2021-11-01 06:00:00;"Departed";"LEXJ";"W38";10
"350";"Ryanair";"FR 7344";2021-11-01 05:45:00;2021-11-01 05:45:00;"Departed";"LIRF";"Airbus A320";0
"351";"Ryanair";"FR 3450";2021-11-01 05:10:00;2021-11-01 05:10:00;"Departed";"EINN";"Airbus A320";0
"352";"Ryanair";"FR 7161";2021-11-01 05:00:00;2021-11-01 05:12:00;"Departed";"LLBG";"Airbus A320";12
"353";"Ryanair";"FR 1312";2021-10-31 17:10:00;2021-10-31 17:10:00;"Departed";"LIRF";"Airbus A320";0
"354";"Ryanair";"FR 3797";2021-10-31 15:45:00;2021-10-31 15:29:00;"Departed";"EGBB";"Airbus A320";-16
"355";"Ryanair";"FR 320";2021-10-31 13:15:00;2021-10-31 13:15:00;"Departed";"EKCH";"Boeing 737-800";0
"356";"Ryanair";"FR 5567";2021-10-31 11:50:00;2021-10-31 12:02:00;"Departed";"EPMO";"Airbus A320";12
"357";"Ryanair";"FR 322";2021-10-31 11:30:00;2021-10-31 11:12:00;"Departed";"LEBL";"Airbus A320";-18
"358";"Ryanair";"FR 5693";2021-10-31 11:30:00;2021-10-31 11:48:00;"Departed";"EHEH";"Airbus A320";18
"359";"Ryanair";"FR 9482";2021-10-31 10:45:00;2021-10-31 10:49:00;"Departed";"LIBD";"Airbus A320";4
"360";"Ryanair";"FR 4685";2021-10-31 07:05:00;2021-10-31 07:13:00;"Departed";"ESSA";"Airbus A320";8
"361";"Ryanair";"FR 7344";2021-10-31 06:55:00;2021-10-31 06:48:00;"Departed";"LIRF";"Airbus A320";-7
"362";"Ryanair";"FR 7295";2021-10-31 06:00:00;2021-10-31 06:00:00;"Departed";"LLBG";"Airbus A320";0
"363";"Ryanair";"FR 975";2021-10-31 06:00:00;2021-10-31 06:09:00;"Departed";"UKBB";"Airbus A320";9
"364";"Ryanair";"FR 9477";2021-10-31 05:50:00;2021-10-31 06:00:00;"Departed";"LCPH";"Airbus A320";10
"365";"Ryanair";"FR 708";2021-10-31 05:25:00;2021-10-31 05:25:00;"Departed";"LCLK";"Airbus A320";0
"366";"Ryanair";"FR 104";2021-10-31 05:10:00;2021-10-31 05:16:00;"Departed";"LEPA";"Airbus A320";6
"367";"Ryanair";"FR 7161";2021-10-31 04:45:00;2021-10-31 05:05:00;"Departed";"LLBG";"Airbus A320";20
"368";"Ryanair";"FR 7364";2021-10-30 20:00:00;2021-10-30 20:57:00;"Departed";"EGSS";"W38";57
"369";"Ryanair";"FR 7360";2021-10-30 19:50:00;2021-10-30 20:01:00;"Departed";"LIME";"Boeing 737-800";11
"370";"Ryanair";"FR 7366";2021-10-30 19:30:00;2021-10-30 19:55:00;"Departed";"EIDW";"W38";25
"371";"Ryanair";"FR 9706";2021-10-30 18:35:00;2021-10-30 19:03:00;"Departed";"EGPH";"W38";28
"372";"Ryanair";"FR 2364";2021-10-30 17:50:00;2021-10-30 18:16:00;"Departed";"LPFR";"W38";26
"373";"Ryanair";"FR 9126";2021-10-30 17:10:00;2021-10-30 17:10:00;"Departed";"EBCI";"Airbus A320";0
"374";"Ryanair";"FR 9761";2021-10-30 16:40:00;2021-10-30 16:40:00;"Departed";"LIRZ";"Boeing 737-800";0
"375";"Ryanair";"FR 570";2021-10-30 16:15:00;2021-10-30 16:11:00;"Departed";"LGSR";"W38";-4
"376";"Ryanair";"FR 9480";2021-10-30 16:15:00;2021-10-30 17:47:00;"Departed";"EDDK";"W38";92
"377";"Ryanair";"FR 2965";2021-10-30 16:05:00;2021-10-30 16:17:00;"Departed";"LEMD";"W38";12
"378";"Ryanair";"FR 7368";2021-10-30 16:00:00;2021-10-30 16:06:00;"Departed";"LROP";"Airbus A320";6
"379";"Ryanair";"FR 9475";2021-10-30 15:50:00;2021-10-30 15:56:00;"Departed";"LIRN";"Airbus A320";6
"380";"Ryanair";"FR 9718";2021-10-30 15:35:00;2021-10-30 16:07:00;"Departed";"LIRF";"W38";32
"381";"Ryanair";"FR 7297";2021-10-30 15:20:00;2021-10-30 15:23:00;"Departed";"LIBR";"Airbus A320";3
"382";"Ryanair";"FR 4385";2021-10-30 15:05:00;2021-10-30 15:18:00;"Departed";"EDLW";"Airbus A320";13
"383";"Ryanair";"FR 214";2021-10-30 13:40:00;2021-10-30 13:40:00;"Departed";"LIMC";"Airbus A320";0
"384";"Ryanair";"FR 7310";2021-10-30 13:30:00;2021-10-30 13:33:00;"Departed";"LGKF";"Airbus A320";3
"385";"Ryanair";"FR 9704";2021-10-30 12:55:00;2021-10-30 13:11:00;"Departed";"LPPT";"Airbus A320";16
"386";"Ryanair";"FR 7336";2021-10-30 12:00:00;2021-10-30 12:45:00;"Departed";"LEZL";"Airbus A320";45
"387";"Ryanair";"FR 1312";2021-10-30 10:10:00;2021-10-30 10:16:00;"Departed";"LIRF";"W38";6
"388";"Ryanair";"FR 104";2021-10-30 09:35:00;2021-10-30 10:05:00;"Departed";"LEPA";"Airbus A320";30
"389";"Ryanair";"FR 975";2021-10-30 09:05:00;2021-10-30 09:05:00;"Departed";"UKBB";"Airbus A320";0
"390";"Ryanair";"FR 602";2021-10-30 09:00:00;2021-10-30 09:06:00;"Departed";"LGRP";"Airbus A320";6
"391";"Ryanair";"FR 500";2021-10-30 07:35:00;2021-10-30 07:49:00;"Departed";"LEPA";"Airbus A320";14
"392";"Ryanair";"FR 7362";2021-10-30 07:25:00;2021-10-30 07:31:00;"Departed";"LEBL";"W38";6
"393";"Ryanair";"FR 9215";2021-10-30 06:10:00;2021-10-30 06:15:00;"Departed";"LIMC";"W38";5
"394";"Ryanair";"FR 9700";2021-10-30 06:00:00;2021-10-30 06:02:00;"Departed";"LEPA";"Airbus A320";2
"395";"Ryanair";"FR 7334";2021-10-30 05:25:00;2021-10-30 05:30:00;"Departed";"LGMK";"W38";5
"396";"Ryanair";"FR 7287";2021-10-30 05:10:00;2021-10-30 05:15:00;"Departed";"EBCI";"Airbus A320";5
"397";"Ryanair";"FR 9477";2021-10-30 05:00:00;2021-10-30 05:08:00;"Departed";"LCPH";"Airbus A320";8
"398";"Ryanair";"FR 7283";2021-10-30 04:55:00;2021-10-30 05:21:00;"Departed";"LEAL";"Airbus A320";26
"399";"Ryanair";"FR 9749";2021-10-30 04:45:00;2021-10-30 04:54:00;"Departed";"ENTO";"Airbus A320";9
"400";"Ryanair";"FR 7161";2021-10-30 04:45:00;2021-10-30 05:00:00;"Departed";"LLBG";"W38";15
"401";"Ryanair";"FR 180";2021-10-30 04:45:00;2021-10-30 05:01:00;"Departed";"LGTS";"Airbus A320";16
"402";"Ryanair";"FR 7344";2021-10-30 04:35:00;2021-10-30 04:40:00;"Departed";"LIRA";"Airbus A320";5
"403";"Ryanair";"FR 590";2021-10-30 04:00:00;2021-10-30 04:06:00;"Departed";"LEMG";"Airbus A320";6
"404";"Ryanair";"FR 7299";2021-10-30 03:50:00;2021-10-30 04:01:00;"Departed";"LICC";"Airbus A320";11
"405";"Ryanair";"FR 9741";2021-10-29 18:20:00;2021-10-29 18:48:00;"Departed";"LIPE";"Airbus A320";28
"406";"Ryanair";"FR 4803";2021-10-29 17:50:00;2021-10-29 17:49:00;"Departed";"LDZD";"W38";-1
"407";"Ryanair";"FR 7370";2021-10-29 17:10:00;2021-10-29 17:18:00;"Departed";"LEVC";"W38";8
"408";"Ryanair";"FR 9215";2021-10-29 17:00:00;2021-10-29 17:06:00;"Departed";"LIMC";"W38";6
"409";"Ryanair";"FR 4385";2021-10-29 16:45:00;2021-10-29 17:22:00;"Departed";"EDLW";"Airbus A320";37
"410";"Ryanair";"FR 7364";2021-10-29 16:25:00;2021-10-29 16:49:00;"Departed";"EGSS";"Airbus A320";24
"411";"Ryanair";"FR 502";2021-10-29 14:40:00;2021-10-29 14:49:00;"Departed";"LEPA";"Airbus A320";9
"412";"Ryanair";"FR 7391";2021-10-29 14:30:00;2021-10-29 14:54:00;"Departed";"LGIR";"Airbus A320";24
"413";"Ryanair";"FR 9480";2021-10-29 14:10:00;2021-10-29 14:43:00;"Departed";"EDDK";"Airbus A320";33
"414";"Ryanair";"FR 9704";2021-10-29 13:55:00;2021-10-29 14:17:00;"Departed";"LPPT";"Airbus A320";22
"415";"Ryanair";"FR 7368";2021-10-29 12:40:00;2021-10-29 13:07:00;"Departed";"LROP";"Airbus A320";27
"416";"Ryanair";"FR 7287";2021-10-29 12:35:00;2021-10-29 12:41:00;"Departed";"EBCI";"Airbus A320";6
"417";"Ryanair";"FR 580";2021-10-29 11:30:00;2021-10-29 11:33:00;"Departed";"LEIB";"W38";3
"418";"Ryanair";"FR 7360";2021-10-29 11:25:00;2021-10-29 11:36:00;"Departed";"LIME";"W38";11
"419";"Ryanair";"FR 7393";2021-10-29 11:20:00;2021-10-29 11:25:00;"Departed";"LGZA";"Airbus A320";5
"420";"Ryanair";"FR 1312";2021-10-29 10:15:00;2021-10-29 10:16:00;"Departed";"LIRF";"Airbus A320";1
"421";"Ryanair";"FR 9700";2021-10-29 10:05:00;2021-10-29 09:51:00;"Departed";"LEPA";"Airbus A320";-14
"422";"Ryanair";"FR 5693";2021-10-29 09:30:00;2021-10-29 09:44:00;"Departed";"EHEH";"Airbus A320";14
"423";"Ryanair";"FR 1320";2021-10-29 09:25:00;2021-10-29 09:35:00;"Departed";"EKCH";"Airbus A320";10
"424";"Ryanair";"FR 2965";2021-10-29 09:25:00;2021-10-29 09:39:00;"Departed";"LEMD";"Airbus A320";14
"425";"Ryanair";"FR 600";2021-10-29 08:45:00;2021-10-29 08:46:00;"Departed";"LGKL";"Airbus A320";1
"426";"Ryanair";"FR 590";2021-10-29 08:30:00;2021-10-29 08:38:00;"Departed";"LEMG";"W38";8
"427";"Ryanair";"FR 9126";2021-10-29 07:10:00;2021-10-29 07:10:00;"Departed";"EBCI";"Boeing 737-800";0
"428";"Ryanair";"FR 975";2021-10-29 07:10:00;2021-10-29 07:21:00;"Departed";"UKBB";"Airbus A320";11
"429";"Ryanair";"FR 7350";2021-10-29 05:15:00;2021-10-29 05:15:00;"Departed";"LEBL";"Airbus A320";0
"430";"Ryanair";"FR 550";2021-10-29 05:05:00;2021-10-29 05:05:00;"Departed";"LGSA";"Boeing 737-800";0
"431";"Ryanair";"FR 9702";2021-10-29 05:00:00;2021-10-29 05:03:00;"Departed";"EIDW";"Airbus A320";3
"432";"Ryanair";"FR 7275";2021-10-29 04:50:00;2021-10-29 04:56:00;"Departed";"LPPR";"Airbus A320";6
"433";"Ryanair";"FR 7161";2021-10-29 04:40:00;2021-10-29 04:55:00;"Departed";"LLBG";"W38";15
"434";"Ryanair";"FR 7344";2021-10-29 04:35:00;2021-10-29 04:47:00;"Departed";"LIRA";"Airbus A320";12
"435";"Ryanair";"FR 7348";2021-10-29 04:30:00;2021-10-29 04:49:00;"Departed";"EGSS";"Airbus A320";19
"436";"Ryanair";"FR 9743";2021-10-29 04:15:00;2021-10-29 04:08:00;"Departed";"ESKN";"Airbus A320";-7
"437";"Ryanair";"FR 7362";2021-10-29 03:55:00;2021-10-29 03:49:00;"Departed";"LEBL";"Airbus A320";-6
